#OTU ID	RD1	RD10	RD11	RD12	RD13	RD14	RD15	RD2	RD3	RD4	RD5	RD6	RD7	RD8	RD9	SD1	SD10	SD11	SD12	SD13	SD14	SD15	SD16	SD17	SD18	SD19	SD2	SD20	SD21	SD22	SD23	SD24	SD25	SD3	SD4	SD5	SD6	SD7	SD8	SD9	ST1	ST10	ST11	ST12	ST13	ST14	ST15	ST16	ST17	ST18	ST19	ST2	ST20	ST21	ST3	ST4	ST5	ST6	ST7	ST8	ST9
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_vadinBB60_group;g__;s__	0	0.000478927	0.000478927	0.005268199	0.002873563	0.008141762	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0.000957854	0	0.002394636	0.000957854	0.001436782	0	0	0	0.000478927	0	0.001436782	0	0.000478927	0.000478927	0	0.017241379	0.002394636	0	0	0	0.000957854	0	0	0.002873563	0	0	0.000957854	0	0.000478927	0	0.001436782	0	0	0	0.001436782	0	0	0.000478927	0	0.001436782	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Defluviitaleaceae;g__Defluviitaleaceae_UCG-011;s__	0	0.000478927	0	0.001915709	0	0.000957854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000957854	0	0	0	0.001436782	0	0	0.001436782	0.004310345	0	0	0	0	0.000957854	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0.000957854	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Pseudoramibacter;s__	0.000478927	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XI;g__Ezakiella;s__	0	0	0	0	0	0.00335249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00335249	0	0	0	0	0.001915709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004310345	0.000478927	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XI;g__Murdochiella;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000957854	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XI;g__Parvimonas;s__	0.001436782	0	0	0.004310345	0	0	0.000478927	0.000478927	0	0.000478927	0	0	0.001915709	0.001436782	0	0	0	0	0	0	0	0	0.000478927	0.000957854	0.001915709	0	0	0	0	0	0	0.000957854	0	0	0	0.001436782	0.001436782	0	0.002394636	0	0	0	0	0.001436782	0	0	0.000478927	0	0	0	0	0.000957854	0	0	0.005747126	0	0.001436782	0.000957854	0.002394636	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XI;g__Parvimonas;s__micra	0.000478927	0	0	0.009099617	0.004789272	0.000478927	0.000478927	0	0	0	0	0	0	0.004310345	0.000957854	0	0	0.000478927	0	0	0.001436782	0.004310345	0.000957854	0	0.001915709	0	0.003831418	0	0.004310345	0	0.00335249	0	0.005747126	0	0	0	0.000957854	0.006226054	0	0	0	0	0	0.000478927	0	0.000478927	0.000478927	0	0	0.000478927	0.000478927	0.000478927	0	0	0.007662835	0	0	0.000957854	0	0.00862069	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XI;g__W5053;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001915709	0	0	0	0	0	0	0	0	0	0	0.00335249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000957854	0	0.000478927	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__;s__	0.002394636	0.002873563	0.004310345	0.013888889	0.00862069	0.021551724	0.001436782	0.005747126	0	0.019157088	0	0.002873563	0.013409962	0.000478927	0.002394636	0	0.001436782	0	0.000957854	0.005268199	0.028256705	0	0.006226054	0.011494253	0.010057471	0	0	0.00335249	0.004789272	0	0.026819923	0.008141762	0.010057471	0	0.006226054	0.014846743	0.009099617	0	0.002394636	0	0.005268199	0.014846743	0	0.006226054	0	0.012931034	0.011015326	0	0.001436782	0.006226054	0.009578544	0.007662835	0	0.004789272	0.006704981	0.004310345	0.001436782	0.005268199	0.002873563	0.004310345	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__Anaerovorax;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__Eubacterium;s__brachy	0.000957854	0.000957854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0.000957854	0	0	0	0.011494253	0	0	0	0.001436782	0	0	0.002873563	0.000957854	0	0	0	0.001915709	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__Eubacterium;s__infirmum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__Eubacterium;s__saphenum	0	0.003831418	0	0.004310345	0	0.000957854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001915709	0	0	0	0.004310345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000957854	0	0.00335249	0	0	0.000478927	0	0	0.001436782	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__Eubacterium;s__sulci	0	0.002394636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001436782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001915709	0	0	0	0	0	0.001915709	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__Family_XIII_AD3011_group;s__	0	0	0	0.000478927	0	0.001915709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001436782	0	0	0	0	0	0	0	0	0	0	0.000957854	0	0	0	0	0.001436782	0	0	0	0	0	0	0	0	0	0	0	0	0.000957854	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__Family_XIII_UCG-001;s__	0	0	0.000957854	0.000957854	0	0.000478927	0	0	0	0.000957854	0	0	0.001436782	0	0	0	0	0	0	0	0	0	0	0.000478927	0.002873563	0	0	0	0.000478927	0	0.000478927	0	0	0	0	0.000478927	0.001436782	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0.000478927	0	0	0	0.000478927	0	0	0.000957854	0.001915709	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__Mogibacterium;s__	0.001436782	0	0	0.000478927	0	0.001915709	0	0	0	0	0	0	0	0	0	0	0.004310345	0	0	0.001436782	0.001915709	0	0	0.002394636	0.001915709	0	0	0.001436782	0.001436782	0	0	0	0.001436782	0.004789272	0	0	0.001436782	0	0	0	0	0	0	0	0	0	0.000478927	0	0.002394636	0	0	0	0	0	0.001915709	0	0	0	0	0.004789272	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__Mogibacterium;s__diversum	0.000478927	0	0.001436782	0	0.013409962	0	0	0.002873563	0	0.014367816	0	0	0.009578544	0.000957854	0.002394636	0	0	0	0	0	0.002394636	0.001436782	0	0.003831418	0	0	0	0	0	0	0	0	0.005747126	0	0.004310345	0.004310345	0	0	0.001436782	0	0	0.002394636	0	0.006704981	0	0.000478927	0	0	0	0.003831418	0.002873563	0.002394636	0	0	0	0.000957854	0	0.002873563	0.000478927	0.010057471	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__Mogibacterium;s__timidum	0.000478927	0	0	0	0	0.001436782	0	0	0	0	0	0	0	0.000478927	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0.001436782	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__[Eubacterium];s__nodatum	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002394636	0	0	0	0.00335249	0	0	0	0	0	0	0.00335249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0.000478927	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__	0	0.002873563	0	0	0.002394636	0.000478927	0	0	0	0.001915709	0	0	0.000478927	0	0.000478927	0	0	0.001436782	0	0	0.000478927	0	0	0.000957854	0	0	0	0	0	0	0.005268199	0	0.000957854	0	0.006226054	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0.001436782	0	0	0	0	0.002873563	0.006226054	0.002873563	0	0	0	0.000478927	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio;s__	0.000478927	0	0.000478927	0.000957854	0.000957854	0.005268199	0	0.000957854	0	0.000957854	0	0	0.018199234	0	0	0	0	0	0	0	0.000957854	0	0	0	0.001915709	0	0	0	0	0	0.000478927	0	0.002394636	0	0.002394636	0.000957854	0	0	0	0	0.001436782	0	0	0	0	0.000478927	0	0	0.007662835	0	0.002394636	0.000957854	0	0	0.000478927	0.001436782	0	0	0	0.001915709	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Catonella;s__	0.00862069	0.001436782	0.003831418	0.004310345	0.000957854	0.003831418	0	0.000957854	0	0	0	0	0.033045977	0	0.001436782	0	0	0	0	0.001915709	0.006226054	0	0.00335249	0.003831418	0.021551724	0	0	0.005268199	0.004789272	0	0.01532567	0.002394636	0.001436782	0	0.001915709	0.004310345	0.016283525	0	0	0	0.005268199	0	0	0.000478927	0	0.00335249	0.014367816	0	0.012452107	0	0.004310345	0.00335249	0	0	0.00335249	0.003831418	0.009099617	0.009099617	0.003831418	0.000957854	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Catonella;s__morbi	0	0	0	0.001915709	0	0.004789272	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001436782	0	0	0	0	0.000478927	0.001436782	0	0	0	0	0	0	0.000478927	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0.000478927	0.000957854	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Howardella;s__	0	0	0	0.000957854	0.000957854	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Johnsonella;s__	0	0.000957854	0	0	0.002394636	0.000957854	0	0	0	0	0	0	0.00862069	0	0.000478927	0	0	0	0	0	0	0	0.00335249	0.001436782	0.011015326	0	0	0.002873563	0	0	0	0.000957854	0	0	0	0	0.00862069	0	0	0	0	0	0	0	0	0	0.007662835	0	0.000957854	0	0	0.010057471	0	0.001436782	0.000478927	0	0.002394636	0	0.000478927	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Johnsonella;s__ignava	0.000478927	0.000478927	0.000478927	0.001915709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000957854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__	0.012452107	0.002873563	0.002873563	0.008141762	0.004310345	0.005747126	0	0.008141762	0	0.011015326	0	0	0.012931034	0	0.000478927	0	0	0.001915709	0	0.003831418	0.004789272	0	0.006704981	0.009578544	0.014367816	0	0	0.000957854	0	0	0.004310345	0.002394636	0.005268199	0	0.006226054	0.008141762	0.005747126	0	0	0	0.000478927	0	0	0.012931034	0	0.002394636	0.005747126	0	0.009099617	0.011015326	0.01532567	0.007183908	0	0.001915709	0.000957854	0.005747126	0.007183908	0	0.00862069	0.00862069	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__saburreum	0	0	0	0.000957854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__umeaense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae;s__oral	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_NK3A20_group;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium;s__	0.018199234	0.004310345	0.005747126	0.002873563	0.008141762	0.00862069	0	0.007662835	0	0.047413793	0	0	0.03256705	0	0.004310345	0	0	0.010536398	0	0.004789272	0.032088123	0	0.003831418	0.024904215	0.009099617	0	0	0.013888889	0.006704981	0	0.061781609	0.000957854	0.011494253	0	0.025383142	0.010057471	0.005747126	0.00335249	0.001436782	0.000957854	0.009578544	0.004310345	0.005747126	0.017720307	0	0.003831418	0.025862069	0	0.036877395	0.000478927	0.026819923	0.007183908	0	0.007183908	0.010057471	0.015804598	0.018199234	0.039272031	0.005268199	0.005747126	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium;s__asaccharolyticum	0	0	0.005268199	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0.004310345	0	0	0	0	0	0	0	0.021072797	0	0	0	0	0	0	0.000478927	0	0.00335249	0	0	0	0	0	0.000478927	0	0	0.000478927	0	0	0	0	0.000478927	0.000478927	0.000478927	0	0	0	0.000478927	0	0	0.005747126	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium;s__sinus	0	0	0	0.002394636	0	0	0.000957854	0	0.007662835	0.001436782	0	0	0.002394636	0	0	0	0	0.00335249	0	0	0	0	0.001436782	0.005747126	0.002394636	0	0	0	0.003831418	0	0.010536398	0.004789272	0	0.013409962	0	0	0	0	0	0	0	0	0	0.003831418	0	0	0	0	0	0.001915709	0	0	0	0	0	0.001915709	0.007662835	0.000957854	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__	0	0	0	0	0	0.000957854	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000957854	0	0	0	0	0.003831418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia;s__	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005747126	0	0.001915709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004310345	0	0	0.000957854	0	0.000478927	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Stomatobaculum;s__	0.004310345	0.002873563	0.009099617	0	0.000957854	0.005747126	0	0.007662835	0	0.000957854	0	0.000957854	0.014846743	0.005268199	0.007183908	0	0	0.001436782	0	0.001436782	0.009578544	0	0.002394636	0.001436782	0.000478927	0	0	0	0.000957854	0	0.00335249	0	0.006704981	0	0.000957854	0	0	0	0	0	0.002394636	0	0	0.00335249	0	0	0.006226054	0	0.001915709	0	0.004310345	0.000478927	0	0.001436782	0.001436782	0.006704981	0.011015326	0.000478927	0	0.002873563	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Stomatobaculum;s__longum	0	0	0.002873563	0	0	0.000957854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Peptococcus;s__	0.000957854	0	0	0.000957854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0.001436782	0.005268199	0	0	0.000478927	0	0	0	0.000957854	0	0	0	0.002394636	0	0	0	0	0	0	0	0	0	0	0	0	0.002394636	0	0	0.000957854	0	0	0.003831418	0.000478927	0	0	0	0.000478927	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__;s__	0.001915709	0	0	0.001436782	0.001436782	0	0	0.000957854	0	0.000478927	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0.001436782	0.002873563	0	0	0.001915709	0.000957854	0	0.000957854	0.002394636	0	0	0.001915709	0	0.001915709	0	0	0	0	0	0	0.004310345	0	0	0.000957854	0	0.002394636	0	0	0	0	0	0	0	0.004310345	0	0.000478927	0.000478927	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Filifactor;s__	0	0	0.000957854	0.006704981	0	0.016762452	0.001436782	0.008141762	0	0.000478927	0	0	0.004310345	0.004310345	0	0	0	0.000478927	0	0.001436782	0.024904215	0	0.006704981	0	0.013409962	0	0	0.005268199	0	0	0.005268199	0	0.004310345	0	0.001915709	0.032088123	0.011494253	0	0.001915709	0	0.000478927	0	0	0	0	0	0.002394636	0	0.006226054	0	0.000957854	0.005268199	0	0.00335249	0.00862069	0.000478927	0.001915709	0.00335249	0	0.000478927	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Filifactor;s__alocis	0	0	0	0.00335249	0.005747126	0.011015326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002394636	0	0.00862069	0	0	0.002873563	0	0	0	0	0.007662835	0	0	0	0.001436782	0	0	0	0	0	0	0	0	0	0.001436782	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptoanaerobacter;s__	0	0	0.000478927	0.000957854	0	0.001436782	0.000957854	0	0	0.000478927	0	0	0.000478927	0	0	0	0	0	0	0	0.000957854	0	0	0.000957854	0	0	0	0	0	0	0.000957854	0.000478927	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0.001915709	0	0.000478927	0.000478927	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__	0.002873563	0.007662835	0.005747126	0.010536398	0.002394636	0.00335249	0.001436782	0.010057471	0	0.029693487	0.004310345	0	0.03591954	0.005268199	0.002394636	0	0	0.00335249	0.005268199	0.006226054	0.04789272	0	0.004310345	0.012452107	0.020114943	0	0	0.003831418	0.03591954	0	0.00862069	0.00335249	0.001436782	0	0.001436782	0.066570881	0.009099617	0	0.022988506	0	0.003831418	0.011494253	0	0.001436782	0	0.00335249	0.008141762	0	0.000957854	0.017241379	0.003831418	0.013409962	0.003831418	0	0.015804598	0.008141762	0.026340996	0.005268199	0.000957854	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__stomatis	0	0	0	0.002873563	0	0	0	0.001915709	0	0	0	0	0	0	0	0	0	0	0	0.00335249	0	0	0	0.001436782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002394636	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-014;s__	0.003831418	0.000478927	0.005747126	0.003831418	0.013888889	0.003831418	0.000478927	0.00335249	0	0.009578544	0.015804598	0	0.00862069	0	0.000957854	0	0	0.001436782	0	0.002873563	0.011494253	0.001436782	0.001436782	0.006704981	0	0	0	0.000957854	0.001436782	0	0.010057471	0.001436782	0.022030651	0.005268199	0.006226054	0	0.000957854	0.005747126	0.000478927	0	0	0.00862069	0	0.004310345	0.000957854	0.000478927	0.004310345	0	0.022030651	0.002394636	0.007662835	0.004310345	0.001915709	0	0.007662835	0.000478927	0	0.000478927	0.005268199	0.007662835	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Syntrophomonadaceae;g__Pelospora;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__extructa	0	0	0	0.000478927	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0.004310345	0	0.001436782	0	0.000957854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Eggerthia;s__	0.001436782	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0.000957854	0.001915709	0.000478927	0	0	0.00335249	0	0	0.002394636	0.001436782	0	0	0	0.011015326	0.002873563	0	0	0	0.000957854	0	0	0	0	0	0.001915709	0	0.000478927	0	0	0	0	0.000478927	0.000478927	0.002394636	0.000957854	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Eggerthia;s__catenaformis	0	0	0	0	0	0.00335249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001915709	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae_UCG-004;s__	0	0	0	0	0	0.001915709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae_UCG-006;s__	0	0	0	0	0	0	0	0	0	0	0	0	0.000957854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001436782	0	0	0	0	0.000478927	0	0	0	0	0	0.000957854	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0.000957854	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium;s__	0.000957854	0.005268199	0.004310345	0.006704981	0.004310345	0.001436782	0.001436782	0.010057471	0	0.021551724	0	0	0.024425287	0	0.004310345	0	0.031130268	0.000478927	0.020114943	0.004310345	0.015804598	0.002873563	0.000957854	0.005268199	0.006704981	0	0	0.004310345	0	0.001436782	0.004310345	0.000957854	0.031130268	0.007183908	0.009099617	0.01532567	0.000478927	0.010057471	0	0	0.000478927	0.008141762	0	0.002394636	0	0.001436782	0.004310345	0	0.010536398	0.005747126	0.001915709	0.00335249	0	0.000478927	0.002394636	0.004310345	0.004310345	0.003831418	0.004310345	0.014846743	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium;s__moorei	0	0.000957854	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001915709	0	0	0	0	0	0	0	0.000957854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002394636	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Acidaminococcus;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002394636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
